URL,Time,Wait time,Status,Body size,Content-Type,Content-Encoding
https://nginxtest.spaceout.pl/,39.902,38.121,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,866.125,48.179,200,12700433,image/png,
https://nginxtest.spaceout.pl/,42.967999999999996,41.442,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,860.096,44.303,200,12700433,image/png,
https://nginxtest.spaceout.pl/,35.175999999999995,33.647,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,866.822,46.671,200,12700433,image/png,
https://nginxtest.spaceout.pl/,37.689,36.041,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1697.605,50.234,200,12700433,image/png,
https://nginxtest.spaceout.pl/,78.06,76.228,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1113.2020000000002,48.988,200,12700433,image/png,
https://nginxtest.spaceout.pl/,45.13,43.678,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,977.5780000000001,44.058,200,12700433,image/png,
https://nginxtest.spaceout.pl/,49.073,47.535,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,953.08,47.191,200,12700433,image/png,
https://nginxtest.spaceout.pl/,48.601,46.962,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1324.225,46.616,200,12700433,image/png,
https://nginxtest.spaceout.pl/,35.260000000000005,33.633,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1185.282,45.995,200,12700433,image/png,
https://nginxtest.spaceout.pl/,39.289,37.048,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1199.436,46.997,200,12700433,image/png,
https://nginxtest.spaceout.pl/,50.133,48.669,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1209.614,47.732,200,12700433,image/png,
https://nginxtest.spaceout.pl/,43.819,42.403,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1060.873,50.711,200,12700433,image/png,
https://nginxtest.spaceout.pl/,40.879999999999995,39.248,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,963.159,45.565,200,12700433,image/png,
https://nginxtest.spaceout.pl/,52.248999999999995,50.143,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,917.365,51.958,200,12700433,image/png,
https://nginxtest.spaceout.pl/,44.300000000000004,42.593,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,882.674,47.189,200,12700433,image/png,
https://nginxtest.spaceout.pl/,39.259,37.737,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,906.3190000000001,42.929,200,12700433,image/png,
https://nginxtest.spaceout.pl/,48.128,46.268,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,898.9780000000001,49.92,200,12700433,image/png,
https://nginxtest.spaceout.pl/,48.827999999999996,47.326,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,941.869,94.733,200,12700433,image/png,
https://nginxtest.spaceout.pl/,41.468999999999994,39.974,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1354.173,48.975,200,12700433,image/png,
https://nginxtest.spaceout.pl/,51.21600000000001,49.59,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1127.3619999999999,49.45,200,12700433,image/png,
https://nginxtest.spaceout.pl/,38.12500000000001,36.606,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1047.156,46.731,200,12700433,image/png,
https://nginxtest.spaceout.pl/,48.016,46.329,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,943.663,48.84,200,12700433,image/png,
https://nginxtest.spaceout.pl/,37.067,35.612,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,899.428,46.656,200,12700433,image/png,
https://nginxtest.spaceout.pl/,80.064,78.378,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,922.095,46.213,200,12700433,image/png,
https://nginxtest.spaceout.pl/,44.005,42.448,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,891.772,50.413,200,12700433,image/png,
https://nginxtest.spaceout.pl/,50.867,49.366,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,883.342,43.998,200,12700433,image/png,
https://nginxtest.spaceout.pl/,41.569,39.841,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,896.653,43.008,200,12700433,image/png,
https://nginxtest.spaceout.pl/,45.294,43.353,200,198,text/html,
